HMM Name	HMM Length	Target Name	Target Length	i-Evalue	HMM From	HMM To	Target From	Target To	Coverage	HMM File Name
GH1.hmm	429	snd_1	468	6.267060898279279e-147	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	sne	468	2.894508744831274e-147	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	sni	470	2.525410375921957e-136	3	422	7	466	0.9790209790209792	dbCAN
GH1.hmm	429	sni_1	468	1.5236661277060666e-147	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	snid	468	5.8456177570548836e-148	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	snm	470	1.908669975080055e-136	3	422	7	466	0.9790209790209792	dbCAN
GH1.hmm	429	snm_1	468	9.204700278110282e-148	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	snp	470	2.0448700056773595e-136	3	422	7	466	0.9790209790209792	dbCAN
GH1.hmm	429	snp_1	468	9.204700278110282e-148	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	snt	470	3.2128704025815243e-135	4	422	8	466	0.9766899766899768	dbCAN
GH1.hmm	429	snt_1	468	6.267060898279279e-147	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	snu	468	3.5871606902263945e-147	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	snv	468	9.204700278110282e-148	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	snx	468	9.567212744782474e-147	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	sor	468	1.6192946618761913e-146	1	426	1	464	0.993006993006993	dbCAN
GH1.hmm	429	sos	468	9.229265865385393e-144	2	427	2	465	0.993006993006993	dbCAN
GH1.hmm	429	soz	477	5.0277993845848e-147	1	427	10	474	0.9953379953379954	dbCAN
GH1.hmm	429	spa	468	2.5754389839660638e-145	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spam	468	1.5266180875317592e-148	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spas	470	1.1574568766768029e-150	1	427	1	467	0.9953379953379954	dbCAN
GH1.hmm	429	spat	467	2.922826956584321e-149	3	426	2	463	0.9883449883449884	dbCAN
GH1.hmm	429	spb	468	3.8443850401408665e-146	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spd	470	7.522702485572206e-135	3	422	7	466	0.9790209790209792	dbCAN
GH1.hmm	429	spd_1	468	3.5871606902263945e-147	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spei	466	8.948762907094071e-149	4	427	3	463	0.9883449883449884	dbCAN
GH1.hmm	429	spet	469	9.919700953946407e-149	3	427	3	467	0.9906759906759908	dbCAN
GH1.hmm	429	spf	468	9.427507532790835e-146	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spg	468	1.08954891445403e-146	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	sph	468	7.780726400833191e-146	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spi	482	4.2407821189736326e-144	1	427	15	479	0.9953379953379954	dbCAN
GH1.hmm	429	spic	468	2.498828707052653e-149	3	424	2	462	0.9836829836829836	dbCAN
GH1.hmm	429	spj	468	5.525411816161656e-146	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spk	468	5.525411816161656e-146	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	splr	468	3.0349257871925877e-146	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spm	468	2.578241701014031e-145	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spn	470	5.733010056297226e-136	3	422	7	466	0.9790209790209792	dbCAN
GH1.hmm	429	spn_1	468	6.3796294136221e-148	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spne	468	9.567212744782474e-147	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spne_1	470	8.461721084277641e-137	3	422	7	466	0.9790209790209792	dbCAN
GH1.hmm	429	spng	470	7.060580177893476e-138	3	422	7	466	0.9790209790209792	dbCAN
GH1.hmm	429	spng_1	468	9.204700278110282e-148	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spnm	468	9.567212744782474e-147	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spnn	470	3.2128704025815243e-135	4	422	8	466	0.9766899766899768	dbCAN
GH1.hmm	429	spnn_1	468	6.267060898279279e-147	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spno	468	9.567212744782474e-147	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spnu	468	9.567212744782474e-147	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spp	470	7.060580177893476e-138	3	422	7	466	0.9790209790209792	dbCAN
GH1.hmm	429	spp_1	468	4.888964709876236e-147	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spr	470	7.522702485572206e-135	3	422	7	466	0.9790209790209792	dbCAN
GH1.hmm	429	spr_1	468	3.5871606902263945e-147	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	sps	468	1.08954891445403e-146	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spv	470	3.046416029090499e-137	3	422	7	466	0.9790209790209792	dbCAN
GH1.hmm	429	spv_1	468	2.5132850055911896e-147	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spw	471	9.438876775720116e-148	1	427	4	468	0.9953379953379954	dbCAN
GH1.hmm	429	spx	470	1.0174436909755302e-136	3	422	7	466	0.9790209790209792	dbCAN
GH1.hmm	429	spx_1	468	7.601538622581899e-148	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spy	468	1.0402803445762335e-145	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spya	468	1.0402803445762335e-145	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spyh	468	1.0116246295828488e-144	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spym	482	1.1685989024567926e-145	1	427	15	479	0.9953379953379954	dbCAN
GH1.hmm	429	spyo	468	2.9196328363900053e-146	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	spz	477	1.1219538867758808e-145	1	427	10	474	0.9953379953379954	dbCAN
GH1.hmm	429	srai	467	1.1036038554355893e-146	3	427	2	464	0.9906759906759908	dbCAN
GH1.hmm	429	srat	468	2.099693316252905e-146	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	sri	472	6.21525897881301e-156	1	427	1	466	0.9953379953379954	dbCAN
GH1.hmm	429	srot	470	6.608929371152651e-149	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	srp	468	1.4752388911455572e-145	2	427	2	465	0.993006993006993	dbCAN
GH1.hmm	429	srq	468	5.8310498832605884e-148	1	426	1	464	0.993006993006993	dbCAN
GH1.hmm	429	srum	466	1.2307112508872024e-148	4	426	3	462	0.986013986013986	dbCAN
GH1.hmm	429	ssa	468	1.3462726503908656e-147	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	ssb	468	1.3138174132740406e-148	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	ssb_1	468	1.4752388911455572e-145	2	427	2	465	0.993006993006993	dbCAN
GH1.hmm	429	ssch	470	1.9089582035206672e-148	5	425	4	464	0.9813519813519812	dbCAN
GH1.hmm	429	sscu	471	2.6230985093259164e-150	4	425	3	464	0.9836829836829836	dbCAN
GH1.hmm	429	sscz	470	5.3622492940842036e-148	5	425	4	464	0.9813519813519812	dbCAN
GH1.hmm	429	ssd	468	1.5064688723485951e-148	3	426	2	463	0.9883449883449884	dbCAN
GH1.hmm	429	ssf	468	1.4752388911455572e-145	2	427	2	465	0.993006993006993	dbCAN
GH1.hmm	429	ssh	470	8.706899948026549e-148	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	ssi	468	1.4752388911455572e-145	2	427	2	465	0.993006993006993	dbCAN
GH1.hmm	429	ssif	424	7.047581978679674e-78	170	424	120	418	0.5944055944055944	dbCAN
GH1.hmm	429	ssim	470	2.1646343113399724e-149	1	427	1	467	0.9953379953379954	dbCAN
GH1.hmm	429	ssob	467	5.72935307268385e-148	3	428	2	465	0.993006993006993	dbCAN
GH1.hmm	429	ssq	468	2.1001968443043137e-145	2	427	2	465	0.993006993006993	dbCAN
GH1.hmm	429	sss	468	1.4752388911455572e-145	2	427	2	465	0.993006993006993	dbCAN
GH1.hmm	429	sst	468	2.1001968443043137e-145	2	427	2	465	0.993006993006993	dbCAN
GH1.hmm	429	ssu	475	1.565113893680848e-145	2	427	9	472	0.993006993006993	dbCAN
GH1.hmm	429	ssui	468	1.616784027078818e-145	2	427	2	465	0.993006993006993	dbCAN
GH1.hmm	429	ssus	468	1.4752388911455572e-145	2	427	2	465	0.993006993006993	dbCAN
GH1.hmm	429	ssuy	468	2.1001968443043137e-145	2	427	2	465	0.993006993006993	dbCAN
GH1.hmm	429	ssv	475	1.9728302976887802e-143	2	427	9	472	0.993006993006993	dbCAN
GH1.hmm	429	ssw	475	1.565113893680848e-145	2	427	9	472	0.993006993006993	dbCAN
GH1.hmm	429	stag	469	1.4703076442155811e-145	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	stas	470	3.4297406341496056e-148	2	428	2	468	0.9953379953379954	dbCAN
GH1.hmm	429	stb	466	2.422957814263511e-148	4	426	3	462	0.986013986013986	dbCAN
GH1.hmm	429	stb_1	468	1.8350394445731626e-147	1	426	1	464	0.993006993006993	dbCAN
GH1.hmm	429	std	468	6.967326081509042e-148	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	stg	468	2.362931928366152e-145	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	stoy	468	4.171357394738474e-148	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	str	468	1.94265880331037e-158	4	427	3	465	0.9883449883449884	dbCAN
GH1.hmm	429	stra	492	6.968514897896561e-148	1	427	25	489	0.9953379953379954	dbCAN
GH1.hmm	429	strg	468	6.793344349553778e-147	1	426	1	464	0.993006993006993	dbCAN
GH1.hmm	429	stv	468	2.4973629071622352e-147	1	426	1	464	0.993006993006993	dbCAN
GH1.hmm	429	stx	468	2.362931928366152e-145	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	stz	468	2.0163772483156528e-144	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	sub	468	9.540268347610336e-148	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	sub_1	467	1.3513571628704644e-148	3	424	2	461	0.9836829836829836	dbCAN
GH1.hmm	429	suc	470	1.0965541797218157e-148	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	sud	470	1.0965541797218157e-148	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	sue	470	1.0965541797218157e-148	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	suf	470	6.623886545861145e-149	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	sug	470	1.0965541797218157e-148	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	suh	470	4.854834743842481e-149	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	sui	468	1.4752388911455572e-145	2	427	2	465	0.993006993006993	dbCAN
GH1.hmm	429	suj	470	1.5232358522348608e-148	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	suk	470	4.6574993753054994e-148	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	suo	468	1.4752388911455572e-145	2	427	2	465	0.993006993006993	dbCAN
GH1.hmm	429	sup	468	1.4752388911455572e-145	2	427	2	465	0.993006993006993	dbCAN
GH1.hmm	429	suq	470	1.1602863880832966e-148	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	surn	468	5.639101159331225e-146	1	427	1	465	0.9953379953379954	dbCAN
GH1.hmm	429	sut	470	4.6574993753054994e-148	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	suu	470	2.2880634052241257e-148	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	suv	470	4.6574993753054994e-148	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	suw	470	4.6574993753054994e-148	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	sux	470	7.241956859997557e-149	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	suy	470	1.0965541797218157e-148	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	suz	470	1.0965541797218157e-148	1	428	1	468	0.9976689976689976	dbCAN
GH1.hmm	429	swa	470	1.5030836225652582e-150	1	427	1	467	0.9953379953379954	dbCAN
GH1.hmm	429	szg	469	7.175236410318389e-149	1	427	1	466	0.9953379953379954	dbCAN
GH1.hmm	429	tap	466	2.7778043922381066e-150	4	427	3	463	0.9883449883449884	dbCAN
GH1.hmm	429	tkr	476	3.904976673361966e-149	3	425	8	471	0.986013986013986	dbCAN
GH1.hmm	429	vlu	467	2.8042469271465927e-149	3	427	2	464	0.9906759906759908	dbCAN
